LAMMPS data file. CGCMM Style. atom_style full. Created by charmm2lammps v1.9.1 on Di 3. Jul 15:49:45 CEST 2018

         297  atoms
         125  bonds
         121  angles
         132  dihedrals
           0  impropers

          12  atom types
           8  bond types
          13  angle types
          18  dihedral types
           0  improper types

  -9.8626932    9.8626932 xlo xhi
  -7.3970199    7.3970199 ylo yhi
  -7.3970199    7.3970199 zlo zhi

Masses

       1      1.008  # HAL2
       2      1.008  # HAL3
       3     12.011  # CTL2
       4     12.011  # CTL3
       5    15.9994  # OSL
       6    15.9994  # O2L
       7      32.06  # SL
       8   196.9665  # AU
       9      1.008  # HT
      10    15.9994  # OT
      11      35.45  # CLA
      12   22.98977  # SOD

Pair Coeffs # lj/charmm/coul/long

       1            0.028    2.38760856462            0.028    2.38760856462  # HAL2
       2            0.024    2.38760856462            0.024    2.38760856462  # HAL3
       3            0.056    3.58141284692             0.01    3.38541512893  # CTL2
       4            0.078    3.63486677001             0.01    3.38541512893  # CTL3
       5              0.1    2.93996576986              0.1    2.93996576986  # OSL
       6             0.12    3.02905564168             0.12    3.02905564168  # O2L
       7             0.47    3.74177461619             0.47    3.74177461619  # SL
       8             5.29    2.62904211723             5.29    2.62904211723  # AU
       9            0.046   0.400013524445            0.046   0.400013524445  # HT
      10           0.1521    3.15057422683           0.1521    3.15057422683  # OT
      11             0.15    4.04468018036             0.15    4.04468018036  # CLA
      12           0.0469    2.42992625373           0.0469    2.42992625373  # SOD

Atoms # full

       1       1     8         0           -8.174          -7.1375          -7.1375  # AU
       2       2     8         0           -8.174          -5.0975          -5.0975  # AU
       3       3     8         0           -6.134          -7.1375          -5.0975  # AU
       4       4     8         0           -6.134          -5.0975          -7.1375  # AU
       5       5     8         0           -8.174          -7.1375          -3.0595  # AU
       6       6     8         0           -8.174          -5.0975          -1.0195  # AU
       7       7     8         0           -6.134          -7.1375          -1.0195  # AU
       8       8     8         0           -6.134          -5.0975          -3.0595  # AU
       9       9     8         0           -8.174          -7.1375           1.0185  # AU
      10      10     8         0           -8.174          -5.0975           3.0585  # AU
      11      11     8         0           -6.134          -7.1375           3.0585  # AU
      12      12     8         0           -6.134          -5.0975           1.0185  # AU
      13      13     8         0           -8.174          -7.1375           5.0975  # AU
      14      14     8         0           -8.174          -5.0975           7.1375  # AU
      15      15     8         0           -6.134          -7.1375           7.1375  # AU
      16      16     8         0           -6.134          -5.0975           5.0975  # AU
      17      17     8         0           -8.174          -3.0595          -7.1375  # AU
      18      18     8         0           -8.174          -1.0195          -5.0975  # AU
      19      19     8         0           -6.134          -3.0595          -5.0975  # AU
      20      20     8         0           -6.134          -1.0195          -7.1375  # AU
      21      21     8         0           -8.174          -3.0595          -3.0595  # AU
      22      22     8         0           -8.174          -1.0195          -1.0195  # AU
      23      23     8         0           -6.134          -3.0595          -1.0195  # AU
      24      24     8         0           -6.134          -1.0195          -3.0595  # AU
      25      25     8         0           -8.174          -3.0595           1.0185  # AU
      26      26     8         0           -8.174          -1.0195           3.0585  # AU
      27      27     8         0           -6.134          -3.0595           3.0585  # AU
      28      28     8         0           -6.134          -1.0195           1.0185  # AU
      29      29     8         0           -8.174          -3.0595           5.0975  # AU
      30      30     8         0           -8.174          -1.0195           7.1375  # AU
      31      31     8         0           -6.134          -3.0595           7.1375  # AU
      32      32     8         0           -6.134          -1.0195           5.0975  # AU
      33      33     8         0           -8.174           1.0185          -7.1375  # AU
      34      34     8         0           -8.174           3.0585          -5.0975  # AU
      35      35     8         0           -6.134           1.0185          -5.0975  # AU
      36      36     8         0           -6.134           3.0585          -7.1375  # AU
      37      37     8         0           -8.174           1.0185          -3.0595  # AU
      38      38     8         0           -8.174           3.0585          -1.0195  # AU
